,teacher_id,meditation_id,med_list_batch_id,med_list_scrape_date,med_list_scrape_status,med_detail_batch_id,med_detail_scrape_date,med_detail_scrape_status,title,upload_date,duration,plays,rating,reviews,track_type,activity,suitable_for,topics,description,meditation_url,image_url
9224,aiko108,/guided-meditations/e5r2r6f9g4a0p8g8p7e0f5r6v1m8q6g3f3y2k7v1,5,2022-12-13 13:21:31.659976,meditation found,62,2022-12-16 22:40:36.712842,title found,Cool Your Fire With Yoga,2021-07-19T17:54:56.000Z,PT24M47S,21,5,2,talks,Meditation,Everyone,"Podcasts,Consciousness,Awakening,Spiritual,Spirituality","In this episode, I speak about balancing out the heat of the summer with cooling yoga and diet. Here in Europe, it’s very hot right now. Of course, our bodies will automatically work to adjust to the weather, but we can also help the transition by practicing certain asanas and eating certain foods. The summer is the season of the fire element or pitta, ayurvedically speaking. What we want to do here is to reap the benefits of this element without getting “burnt out”. ",https://insighttimer.com/aiko108/guided-meditations/cool-your-fire-with-yoga,https://libraryitems.insighttimer.com/e5r2r6f9g4a0p8g8p7e0f5r6v1m8q6g3f3y2k7v1/pictures/tiny_rectangle_medium.jpeg
9225,aiko108,/guided-meditations/j7v7n0w7u8q4r7a2g7e7p6g0j3n7f5h0b1f0n4d7,5,2022-12-13 13:21:31.662976,meditation found,62,2022-12-16 22:40:41.861191,title found,Inner Seasons Of A Menstrual Cycle Chat,2022-05-12T17:17:20.000Z,PT31M33S,18,,0,talks,Meditation,Everyone,"Podcasts,Consciousness,Awakening,Spiritual,Spirituality","In this episode, I speak with Reenee Khanna about the four inner seasons of the menstrual cycle. You will be familiar with these four seasons if you have taken my course Yoga Following the Menstrual Cycle or seen any of my presentations on the subject. If not, this is a great introduction.

",https://insighttimer.com/aiko108/guided-meditations/inner-seasons-of-a-menstrual-cycle-chat,https://libraryitems.insighttimer.com/j7v7n0w7u8q4r7a2g7e7p6g0j3n7f5h0b1f0n4d7/pictures/tiny_rectangle_medium.jpeg
9226,aiko108,/guided-meditations/d8y7t2n5t1s0q1n3m8t6g1z8f9j1b2p6q7e6s6n2,5,2022-12-13 13:21:31.666124,meditation found,62,2022-12-16 22:40:44.949555,title found,The Yoga Sutras Of Patanjali 12-16: Yoga As A Process,2022-10-22T15:03:47.000Z,PT23M44S,16,5,4,talks,Meditation,Everyone,"Podcasts,Awakening,Bhakti,Spiritual,Bhakti Yoga,Spirituality,Movement,Spirituality,Religion","In this episode, we discuss sutras 12-16. Having defined the goal of yoga as the stilling of the movements of the mind and described what those movements are, Patanjali now moves on to tell us in broad strokes what yoga means practically.",https://insighttimer.com/aiko108/guided-meditations/the-yoga-sutras-of-patanjali-12-16-yoga-as-a-process,https://libraryitems.insighttimer.com/d8y7t2n5t1s0q1n3m8t6g1z8f9j1b2p6q7e6s6n2/pictures/tiny_rectangle_medium.jpeg
9227,aiko108,/guided-meditations/v5y2t7y5z0x5e5d2a9f4j9b8p1g7j0r4t1h7f4x6,5,2022-12-13 13:21:31.668143,meditation found,62,2022-12-16 22:40:48.034420,title found,Bhagavad-Gita 18th Chapter Glimpse - Conclusion,2022-06-11T18:26:59.000Z,PT30M14S,13,5,3,talks,Meditation,Everyone,"Podcasts,Awakening,Bhakti,Spiritual,Bhakti Yoga,Spirituality,Movement,Spirituality,Religion","This is the last episode of Syama and I speaking about the Bhagavad-Gita, at least for this series. We do a recap of each of the chapters from 1 to 17 and then wrap up with chapter 18. Again, setting the scene, the Bhagavad-Gita is a chapter of the Mahabharata and earlier in the story, there has been a build-up leading to war over a kingdom between the Kauravas and the Pandavas who are from the same extended family...",https://insighttimer.com/aiko108/guided-meditations/bhagavad-gita-18th-chapter-glimpse-conclusion,https://libraryitems.insighttimer.com/v5y2t7y5z0x5e5d2a9f4j9b8p1g7j0r4t1h7f4x6/pictures/tiny_rectangle_medium.jpeg
9228,aiko108,/guided-meditations/a0g0t5q2u7w8n1p6s8w4w2e9n5w7m6j5s8j1y2w3,5,2022-12-13 13:21:31.670248,meditation found,62,2022-12-16 22:40:53.252227,title found,The Yoga Sutras Of Patanjali 17-22: Levels Of Absorption ,2022-11-05T16:41:24.000Z,PT15M29S,12,5,3,talks,Meditation,Everyone,"Podcasts,Awakening,Bhakti,Spiritual,Bhakti Yoga,Spirituality,Movement,Spirituality,Religion","In this episode, we discuss sutras 17 to 22. This section is about levels of absorption (samadhi) throughout one’s practice up until one’s final attainment.
In the first level of absorption, one is mindfully aware of the physical environment. In the next stage, one is absorbed in awareness of the mental world, letting thoughts come and go without attachment. In the third stage, one is absorbed in the joy of existence reflected in one’s psyche.",https://insighttimer.com/aiko108/guided-meditations/the-yoga-sutras-of-patanjali-17-22-levels-of-absorption,https://libraryitems.insighttimer.com/a0g0t5q2u7w8n1p6s8w4w2e9n5w7m6j5s8j1y2w3/pictures/tiny_rectangle_medium.jpeg
9229,aiko108,/guided-meditations/g6y2p5v4w8f5m7p1n7y6c7d3q2d9y6a9e3f5t8t3,5,2022-12-13 13:21:31.673236,meditation found,62,2022-12-16 22:40:56.347554,title found,The Yoga Sutras Of Patanjali 23-29,2022-12-04T20:19:02.000Z,PT15M47S,10,,0,talks,Meditation,Everyone,"Podcasts,Awakening,Bhakti,Spiritual,Bhakti Yoga,Spirituality,Movement,Spirituality,Religion","An Alternative Path to Samadhi

In this episode, we talk about the fifth group of sutras, 23-29, where Patanjali offers an alternative to the arduous path of independently trying to stop the movements of the mind and attain samadhi, resting in the self.

The alternative is to absorb oneself in Isvara, a special self. Isvara is a way to speak about God, but Patanjali does not speak of Isvara as a creator. ",https://insighttimer.com/aiko108/guided-meditations/the-yoga-sutras-of-patanjali-23-29,https://libraryitems.insighttimer.com/g6y2p5v4w8f5m7p1n7y6c7d3q2d9y6a9e3f5t8t3/pictures/tiny_rectangle_medium.jpeg
9230,benditodharma,/guided-meditations/c2k0m6a0h6h6v2j0w8g8u8t3z4d2b2g9k6f7u7w5,5,2022-12-13 13:21:53.817643,meditation found,62,2022-12-16 22:40:58.555775,title found,3 Minutos de Atenção Plena,2018-09-27T22:06:34.000Z,PT3M6S,8k,4.59,552,guided,Meditation,Everyone,"Performance,MBSR,Consciousness,Mindfulness,Secular,Stress & Anxiety,Health & Happiness,SOS,Presence,Workplace,Spirituality,Secular Mindfulness","Prática curta para quem está começando ou quem quer um breve espaço de presença na correria do dia a dia. 
Vamos desenvolver atenção plena sentados com o apoio da respiração, cultivando consciência e presença. Útil para aqueles momentos de pausa entre uma atividade e outra e para centrar-se mais no corpo e no momento presente. Aproveite o seu momento!",https://insighttimer.com/benditodharma/guided-meditations/3-minutos-de-atencao-plena,https://libraryitems.insighttimer.com/c2k0m6a0h6h6v2j0w8g8u8t3z4d2b2g9k6f7u7w5/pictures/tiny_rectangle_medium.jpeg
9231,benditodharma,/guided-meditations/q9e8f7d1x0j8n8q9s7w7y7m6c1z9k0f5q2a9x8g7,5,2022-12-13 13:21:53.819662,meditation found,62,2022-12-16 22:41:01.360490,title found,O Corpo Consciente,2018-02-17T13:45:58.000Z,PT11M28S,4k,4.31,324,guided,Meditation,Everyone,"Performance,Stress,Visualization,Consciousness,Mindfulness,Concentration,Buddhism,Mindfulness Meditation,Body Scan,Secular,Stress & Anxiety,Health & Happiness,Presence,Workplace,Spirituality,Secular Mindfulness",Prática para desenvolver a consciência plena no corpo. ,https://insighttimer.com/benditodharma/guided-meditations/o-corpo-consciente,https://libraryitems.insighttimer.com/q9e8f7d1x0j8n8q9s7w7y7m6c1z9k0f5q2a9x8g7/pictures/tiny_rectangle_medium.jpeg
9232,annelyse,/guided-meditations/t6m5a0w5g8r8u1c3z0a9c6x1e2j4s1g1q4d0d1x1,5,2022-12-13 13:22:00.122535,meditation found,62,2022-12-16 22:41:04.505204,title found,Find Healing & Restore Wellness,2020-11-16T20:03:25.000Z,PT16M17S,8k,4.72,673,guided,Meditation,Everyone,"Visualization,Consciousness,Recovery & Healing,Healing,Affirmations,Spirituality","Guided meditation that helps release tensions, past traumas and negative emotions and restore physical and emotional wellness and strength. Used regularly, it can contribute to healing a physical condition, fight depression and unlock emotional blocks.",https://insighttimer.com/annelyse/guided-meditations/healing-meditation-14,https://libraryitems.insighttimer.com/t6m5a0w5g8r8u1c3z0a9c6x1e2j4s1g1q4d0d1x1/pictures/tiny_rectangle_medium.jpeg
9233,annelyse,/guided-meditations/k3d4s2k2n0x9a1k4t9w4f1e0a7a8a6h9q6h7y5c4,5,2022-12-13 13:22:00.123536,meditation found,62,2022-12-16 22:41:32.360257,title found,Santé,2020-11-16T20:32:53.000Z,PT16M17S,3k,4.71,240,guided,Meditation,Everyone,"Visualization,Consciousness,Affirmations,Spirituality,Happiness,Health & Happiness,Recovery & Healing,Healing,Pain,Spirituality","Cette méditation guidée permet de se relaxer en profondeur, de libérer les tensions physiques et émotionnelles, de reprendre contact avec son corps et son esprit et de restaurer son optimisme, son équilibre et son énergie.",https://insighttimer.com/annelyse/guided-meditations/sante,https://libraryitems.insighttimer.com/k3d4s2k2n0x9a1k4t9w4f1e0a7a8a6h9q6h7y5c4/pictures/tiny_rectangle_medium.jpeg
9234,annelyse,/guided-meditations/p9l8j0p1j7y2f4q0l7s6x4k9h6d4q5d6q3x2u1u4,5,2022-12-13 13:22:00.124537,meditation found,62,2022-12-16 22:41:35.596493,title found,Inspiration,2020-11-16T20:15:54.000Z,PT16M44S,906,4.8,79,guided,Meditation,Everyone,"Performance,Visualization,Consciousness,Affirmations,Creativity,Spirituality","This guided meditation will awaken your creativity and imagination, sharpen your intuition and improve your self-confidence and self-esteem, to promote a fearless, enthusiastic attitude to life. Used regularly, it will boost your inspiration, both at work and in every other aspect of your life.",https://insighttimer.com/annelyse/guided-meditations/inspiration,https://libraryitems.insighttimer.com/p9l8j0p1j7y2f4q0l7s6x4k9h6d4q5d6q3x2u1u4/pictures/tiny_rectangle_medium.jpeg
9235,annelyse,/guided-meditations/e6p6g1m9r0j0w2v5h7x8y5t2p0a3b2k8q4w0u9b5,5,2022-12-13 13:22:00.124537,meditation found,62,2022-12-16 22:41:38.829788,title found,Sagesse intérieure,2020-11-16T20:25:02.000Z,PT17M4S,393,4.54,35,guided,Meditation,Everyone,"Performance,Visualization,Consciousness,Spiritual,Affirmations,Spirituality,Creativity,Spirituality,Intuition","Cette méditation guidée permet de reprendre contact avec son intuition, son inspiration et sa sagesse intérieure, pour réveiller sa créativité et son énergie, retrouver la confiance et l'estime de soi et adopter une approche enthousiaste et dynamique dans tous les domaines de sa vie.",https://insighttimer.com/annelyse/guided-meditations/sagesse-interieure,https://libraryitems.insighttimer.com/e6p6g1m9r0j0w2v5h7x8y5t2p0a3b2k8q4w0u9b5/pictures/tiny_rectangle_medium.jpeg
9236,annelyse,/guided-meditations/p9h5z3a6h4t0d3p8q9f2h3x2z8v0u3g5b3a9r9p0,5,2022-12-13 13:22:00.126045,meditation found,62,2022-12-16 22:41:41.965634,title not found,,,,,,,,,,,,,
9237,akleidoscope,/guided-meditations/w8l5c4a5k0v2g4a8d3j5j2h2g2c9k3k8d9r9h3h8,5,2022-12-13 13:22:22.534519,meditation found,62,2022-12-16 22:41:44.190198,title found,Why We Let Go,2018-02-11T19:27:48.000Z,PT6M49S,4k,4.5,508,guided,Meditation,Everyone,"Consciousness,Health & Happiness,Mindfulness,Grounded,Spirituality,Mindfulness Meditation","A quick, insightful guided meditation lead by breathwork and thoughts on why it is so important to let go even if for these few moments. Perfect for when you need a reminder to take a pause from daily life.
",https://insighttimer.com/akleidoscope/guided-meditations/why-we-let-go,https://libraryitems.insighttimer.com/w8l5c4a5k0v2g4a8d3j5j2h2g2c9k3k8d9r9h3h8/pictures/tiny_rectangle_medium.jpeg
9238,akleidoscope,/guided-meditations/g3v7q8k7j1a1w3p3q2u1k5u1m4c1t1d5h5b4x3j0,5,2022-12-13 13:22:22.536027,meditation found,62,2022-12-16 22:41:48.657441,title found,Back To The Breath (With Meditation Intro),2020-03-08T18:06:12.000Z,PT12M50S,101,4,2,guided,Meditation,Beginners,"Stress,Consciousness,Stress & Anxiety,Concentration,Spirituality,Breathing Meditation","This practice includes a quick intro guide for beginners. If you prefer no intro, please listen to the version with the meditation only titled ""Back to the Breath."" Enjoy a few minutes of connecting with your breath to ground, find calm and a sense of presence.  ",https://insighttimer.com/akleidoscope/guided-meditations/back-to-the-breath-with-meditation-intro,https://libraryitems.insighttimer.com/g3v7q8k7j1a1w3p3q2u1k5u1m4c1t1d5h5b4x3j0/pictures/tiny_rectangle_medium.jpeg
9239,akleidoscope,/guided-meditations/d2v3j4k4x1x8n1e9r6u0f3d2c4k1j5w2n6t9j7w0,5,2022-12-13 13:22:22.537058,meditation found,62,2022-12-16 22:41:51.395955,title found,Body Scan For Deep Restoration,2022-07-01T18:32:36.000Z,PT19M48S,48,4.86,7,guided,Meditation,Everyone,"Consciousness,Body Scan,Health & Happiness,Relax,Concentration,Spirituality","Allow yourself to rest and breathe in complete relaxation throughout the entire body in this restorative practice.  It is best done lying down but no props are necessary.  You may use this meditation if you've had a restless night's sleep, are feeling fatigued but your brain won't quiet down, you've hit a midday slump, or are looking for time for yourself to relax.  A positive rating is very appreciated if you found it to be valuable, namaste.",https://insighttimer.com/akleidoscope/guided-meditations/body-scan-for-deep-restoration,https://libraryitems.insighttimer.com/d2v3j4k4x1x8n1e9r6u0f3d2c4k1j5w2n6t9j7w0/pictures/tiny_rectangle_medium.jpeg
9240,akleidoscope,/guided-meditations/d3u4w8m4y1m4x5w3u4r3d6w0c8j4q4s1w2p9w9a2,5,2022-12-13 13:22:22.538036,meditation found,62,2022-12-16 22:41:55.718983,title found,Here & Now: Being In The Present Moment,2020-04-23T23:19:02.000Z,PT29M22S,37,4,4,guided,Meditation,Everyone,"Acceptance,Consciousness,Health & Happiness,Spirituality","Find a comfy seat and enjoy this time for yourself as we move into a body scan meant to throroughly relax your senses. You'll spend some quiet time in nature allowing your body, mind and spirit a much needed respite from the future and/or past.

“Yesterday is gone. Tomorrow has not yet come. We have only today. Let us begin.”
― Mother Theresa   ",https://insighttimer.com/akleidoscope/guided-meditations/here-and-now-being-in-the-present-moment,https://libraryitems.insighttimer.com/d3u4w8m4y1m4x5w3u4r3d6w0c8j4q4s1w2p9w9a2/pictures/tiny_rectangle_medium.jpeg
9241,akleidoscope,/guided-meditations/x0d6v7v1n2w0m7a3n0b5p6z8d5a9l9r3v9r2k0r6,5,2022-12-13 13:22:22.539037,meditation found,62,2022-12-16 22:41:58.588841,title found,Back To The Breath,2020-03-08T18:15:58.000Z,PT10M45S,26,0,0,guided,Meditation,Everyone,"Stress,Consciousness,Stress & Anxiety,Concentration,Spirituality,Breathing Meditation","This effective practice will draw you inward as you pay close attention to your breath and allow yourself to be fully present in the moment. If you'd like to enjoy a few minutes of mind-body connection while grounding yourself and releasing your thoughts, this will be a great fit for you.",https://insighttimer.com/akleidoscope/guided-meditations/back-to-the-breath-3,https://libraryitems.insighttimer.com/x0d6v7v1n2w0m7a3n0b5p6z8d5a9l9r3v9r2k0r6/pictures/tiny_rectangle_medium.jpeg
9242,akleidoscope,/guided-meditations/g8p1k0n3g3f5d8q1p6h6s3j2u7s7q4a6h1r3u3p7,5,2022-12-13 13:22:22.540032,meditation found,62,2022-12-16 22:42:03.090121,title found,Loving Kindness To The World,2022-11-28T17:08:34.000Z,PT12M21S,,,0,guided,Meditation,Everyone,"Happiness,Health & Happiness,Secular,Buddhism,Secular Mindfulness",Loving Kindness finds its roots in Buddhist meditation and is a beautiful practice to come to when feeling in need of Self-love and/or wishing to send love to your neighbors and into the world.  Find a quiet place to sit with an open heart ready to give and receive.  ,https://insighttimer.com/akleidoscope/guided-meditations/loving-kindness-to-the-world,https://libraryitems.insighttimer.com/g8p1k0n3g3f5d8q1p6h6s3j2u7s7q4a6h1r3u3p7/pictures/tiny_rectangle_medium.jpeg
9243,amybieganek,/guided-meditations/b0u7c4f3r8j0n8z8f1w0b6b2m4p1r7x8h1p0h6w7,5,2022-12-13 13:22:45.024074,meditation found,62,2022-12-16 22:42:05.571658,title found,Smile Meditation,2019-02-13T20:13:58.000Z,PT4M32S,4k,4.77,229,guided,Meditation,Everyone,"Consciousness,Health & Happiness,Concentration,Presence,Spirituality,Breathing Meditation","Having trouble finding your smile today? This brief and effective practice, with Amy is a great way to start your day, or will help you get your beautiful and powerful smile back when its lost throughout it.",https://insighttimer.com/amybieganek/guided-meditations/smile-meditation-4,https://libraryitems.insighttimer.com/b0u7c4f3r8j0n8z8f1w0b6b2m4p1r7x8h1p0h6w7/pictures/tiny_rectangle_medium.jpeg
9244,amybieganek,/guided-meditations/m9f6l5j5x5y2d2u6k1b4p9r7c6h6c4z8y9j0a5l4,5,2022-12-13 13:22:45.025711,meditation found,62,2022-12-16 22:42:10.410225,title found,Being Present,2018-11-01T13:59:31.000Z,PT9M37S,4k,4.6,263,guided,Meditation,Everyone,"Health & Happiness,Mindfulness,Energy-Based,Presence,Spirituality,Mindfulness Meditation","This guided meditation will help you find your center and the present moment through breath and body awareness. A great way to begin your day, grounded and with clarity or a quick way to reengergize and focus for the later part of the day.",https://insighttimer.com/amybieganek/guided-meditations/being-present,https://libraryitems.insighttimer.com/m9f6l5j5x5y2d2u6k1b4p9r7c6h6c4z8y9j0a5l4/pictures/tiny_rectangle_medium.jpeg
9245,amybieganek,/guided-meditations/p1z0b8k0n8f7h2j1g5k6x5w6f7m0t7d3a0u7c3e4,5,2022-12-13 13:22:45.025711,meditation found,62,2022-12-16 22:42:13.863115,title found,Guided Relaxation Practice,2018-01-12T20:49:46.000Z,PT5M12S,2k,4.13,194,guided,Meditation,Everyone,"Stress,Visualization,Relaxation Meditation,Stress & Anxiety,Alternative Medicine,Spirituality",A short guided breathing practice with the intention of relaxing the mind and body and calming the central nervous system. ,https://insighttimer.com/amybieganek/guided-meditations/guided-relaxation-practice,https://libraryitems.insighttimer.com/p1z0b8k0n8f7h2j1g5k6x5w6f7m0t7d3a0u7c3e4/pictures/tiny_rectangle_medium.jpeg
9246,amybieganek,/guided-meditations/d9n5k3g2c0x7k8r3k2y4l2d3f3z6j3c4h1s4r5r1,5,2022-12-13 13:22:45.027724,meditation found,62,2022-12-16 22:42:17.126411,title found,"Stop, Drop, and Breathe",2017-12-20T21:38:39.000Z,PT4M13S,2k,4.12,161,guided,Meditation,Everyone,"Stress & Anxiety,SOS,Yoga,Concentration,Spirituality,Breathing Meditation","A brief meditation for relaxation or a time out. Take a moment and stop, drop and breathe.",https://insighttimer.com/amybieganek/guided-meditations/stop-drop-and-breathe,https://libraryitems.insighttimer.com/d9n5k3g2c0x7k8r3k2y4l2d3f3z6j3c4h1s4r5r1/pictures/tiny_rectangle_medium.jpeg
9247,amybieganek,/guided-meditations/h3j8r8x3a0v2m7e2u4e2j4y2x5f2h9q8v8p0g3y4,5,2022-12-13 13:22:45.028837,meditation found,62,2022-12-16 22:42:40.592686,title found,Breathe And Connect,2019-06-19T18:39:57.000Z,PT9M25S,606,4.51,57,guided,Meditation,Everyone,"Health & Happiness,Relax,Yoga,Concentration,Spirituality,Breathing Meditation",This is a short guided moving exercise. You will be practicing seated upper body movements that will be synced with the breath to help bring bodily awareness and mental clarity at the same time releasing shoulder and neck tension. There will be short moments of silence to focus on the breath.,https://insighttimer.com/amybieganek/guided-meditations/breathe-and-connect,https://libraryitems.insighttimer.com/h3j8r8x3a0v2m7e2u4e2j4y2x5f2h9q8v8p0g3y4/pictures/tiny_rectangle_medium.jpeg
9248,amybieganek,/guided-meditations/s5t7k8r0z0c8h1a1v8p0q0l7c2y8r9z9s6z1g2u1,5,2022-12-13 13:22:45.028837,meditation found,62,2022-12-16 22:42:43.843079,title found,Yoga Nidra - Awareness Of The Breath,2020-08-06T19:25:32.000Z,PT22M28S,485,4.7,27,guided,Meditation,Everyone,"Health & Happiness,Relax,Yoga,Concentration,Spirituality,Breathing Meditation","A deeply relaxing meditation, creating calm and releasing stress. During this practice we will experience pratyahara, that is we will withdraw from the senses, moving inward away from our surroundings, our body, and our mind. Taking a journey deep within ourselves to an ever-present place of peace and calm.",https://insighttimer.com/amybieganek/guided-meditations/yoga-nidra-awareness-of-the-breath,https://libraryitems.insighttimer.com/s5t7k8r0z0c8h1a1v8p0q0l7c2y8r9z9s6z1g2u1/pictures/tiny_rectangle_medium.jpeg
9249,amybieganek,/guided-meditations/b5g7e7j3e6s4w9t5g8w8e4c0z1d6z5f9p6m0y8r8,5,2022-12-13 13:22:45.029817,meditation found,62,2022-12-16 22:42:47.096135,title found,Gratitude Practice: Simply Being,2020-03-18T18:34:52.000Z,PT5M50S,468,4.58,38,guided,Meditation,Everyone,"Visualization,Happiness,Health & Happiness,Yoga,Gratitude Meditation,Spirituality","Sometimes, it's hard to find something to be grateful for when we are uncomfortable. Taking a moment for stillness and awareness, this short guided practice will help you reconnect with a sense of gratitude for simply being. ",https://insighttimer.com/amybieganek/guided-meditations/gratitude-meditation-simply-being,https://libraryitems.insighttimer.com/b5g7e7j3e6s4w9t5g8w8e4c0z1d6z5f9p6m0y8r8/pictures/tiny_rectangle_medium.jpeg
9250,amybieganek,/guided-meditations/x3x7b0g2b6n8r9z5b8s5q2b2s1a2e8e4z7d1m5w0,5,2022-12-13 13:22:45.030781,meditation found,62,2022-12-16 22:42:50.407550,title found,The Pause,2020-06-30T19:27:34.000Z,PT5M34S,154,4.8,15,guided,Meditation,Everyone,"Happiness,Health & Happiness,Yoga,Pranayama,Spirituality,Movement","Connect deeply with your breath and feel the mind and body settle. Focusing on the pause or the moment of stillness in our breath, the mind will begin to quiet, and the body will slowly begin to let go of stress and tension. This short and sweet meditation is perfect for any time of the day or night.",https://insighttimer.com/amybieganek/guided-meditations/the-pause-7,https://libraryitems.insighttimer.com/x3x7b0g2b6n8r9z5b8s5q2b2s1a2e8e4z7d1m5w0/pictures/tiny_rectangle_medium.jpeg
9251,amybieganek,/guided-meditations/e5p2y0w5y3c6r2s2p9l1w6c7x5h5z2p7v8r0n2b4,5,2022-12-13 13:22:45.030781,meditation found,62,2022-12-16 22:42:53.142605,title found,Connecting To Our Senses,2021-09-22T17:39:07.000Z,PT7M35S,13,4.5,4,guided,Meditation,Everyone,"Health & Happiness,Relax,Yoga,Concentration,Spirituality,Breathing Meditation",Take a moment to stop and connect with your senses. Taking yourself out of your head and into your body. Connecting with your true experience will create calm and clarity. Enjoy the rich sense of peace. ,https://insighttimer.com/amybieganek/guided-meditations/connecting-to-our-senses,https://libraryitems.insighttimer.com/e5p2y0w5y3c6r2s2p9l1w6c7x5h5z2p7v8r0n2b4/pictures/tiny_rectangle_medium.jpeg
9252,seasideshaman,/guided-meditations/d4c7n7y8a5t2a8g3u6m0d6j4v0r5s4s1h2s9k3v4,5,2022-12-13 13:23:07.940617,meditation found,62,2022-12-16 22:42:56.138652,title found,A Light & Honest Release From Fear & Anxiety ,2020-10-30T15:40:40.000Z,PT7M28S,763,4.7,67,guided,Meditation,Everyone,"Energy-Based,Insight Meditation,Spirituality,Fear","A light guided meditation through whatever fear might be bringing you a bit of anxiety today. We observe the fear, lighten our perspective of it, befriend it and gently release it. Simple and fast for both new and seasoned meditators.",https://insighttimer.com/seasideshaman/guided-meditations/a-light-and-honest-release-from-fear-and-anxiety,https://libraryitems.insighttimer.com/d4c7n7y8a5t2a8g3u6m0d6j4v0r5s4s1h2s9k3v4/pictures/tiny_rectangle_medium.jpeg
9253,seasideshaman,/guided-meditations/f0w9x7z4s6q4c0s0z7f1v4t7t2u5p0k5p1r1z8f7,5,2022-12-13 13:23:07.941616,meditation found,62,2022-12-16 22:43:00.724598,title found,A Full Guided Chakra Balancing Session ,2021-03-30T17:34:20.000Z,PT20M27S,280,4.93,30,guided,Meditation,Everyone,"Visualization,Health & Happiness,Energy-Based,Chakras,Grounded,Spirituality","A gentle guided shamanic journey and scan through your major chakras, helping you to clear and activate any stagnant and unwelcome energies that might be held in your energy body.  Allow time for sitting or lying and going deep. Prepare to feel clear, balanced, grounded and activated in your power. ",https://insighttimer.com/seasideshaman/guided-meditations/a-full-guided-chakra-balancing-session,https://libraryitems.insighttimer.com/f0w9x7z4s6q4c0s0z7f1v4t7t2u5p0k5p1r1z8f7/pictures/tiny_rectangle_medium.jpeg
9254,seasideshaman,/guided-meditations/y8v9n4u9j2p5s9m2j0b6t8p5g6u7s9h4v0q9y4s7,5,2022-12-13 13:23:07.942616,meditation found,62,2022-12-16 22:43:05.301786,title found,Moving Out Of Stress & Discomfort & Making Space For Joy,2021-03-31T15:32:46.000Z,PT6M30S,149,4.82,17,guided,Meditation,Everyone,"Letting Go,Health & Happiness,Energy-Based,Spirituality","Imagine that all of your stressors are just rides in a great amusement park of your life... Some are bumpy, uncomfortable and make you want to vomit, some are thrilling and some are just pure joyful. Let's journey together through this meditation to take a step away from the discomforts of your world and step into joy... even if only for today... ",https://insighttimer.com/seasideshaman/guided-meditations/moving-out-of-stress-and-discomfort-and-making-space-for-joy,https://libraryitems.insighttimer.com/y8v9n4u9j2p5s9m2j0b6t8p5g6u7s9h4v0q9y4s7/pictures/tiny_rectangle_medium.jpeg
9255,thequietone,/guided-meditations/f6e8m8g2p7l0r8r1t6f0y6r1b2f4x5q4b3n9g6u2,5,2022-12-13 13:23:14.009904,meditation found,62,2022-12-16 22:43:08.493230,title found,Morning Reiki Meditation ,2021-03-16T20:50:25.000Z,PT7M53S,9k,4.63,1122,guided,Meditation,Everyone,"Reiki,Visualization,Happiness,Health & Happiness,Energy-Based,Spirituality","Good morning! Amidst birdsong and the ambiance of a flowing stream - we will start the day by reciting the 5 Reiki principles together as affirmations, while you receive beautiful Reiki energy. Wishing you a wonderful day ahead. 
Please note: I am receiving bad reviews based on the wording of the Reiki precepts. These are written by the founder of Reiki, Usui Mikao. He describes these precepts as the spiritual medicine for all illness and are therefore not to be taken soley literally. Namaste ",https://insighttimer.com/thequietone/guided-meditations/morning-reiki-meditation,https://libraryitems.insighttimer.com/f6e8m8g2p7l0r8r1t6f0y6r1b2f4x5q4b3n9g6u2/pictures/tiny_rectangle_medium.jpeg
9256,thequietone,/guided-meditations/a8k9w8m5f2j8f1k5a3r5a5k6t1p7m0c8m5j5k0a9,5,2022-12-13 13:23:14.011975,meditation found,62,2022-12-16 22:43:11.312258,title found,Refresh & Gladden My Spirit (ASMR Bahá’í Prayer) ,2021-02-03T13:17:21.000Z,PT1M37S,2k,4.51,119,music,Meditation,Everyone,"Sound Healing,Sound,Bahá'í Faith,Recovery & Healing,Healing,Sound Meditation,Religion","Take a moment to soothe your soul with this calming rendition of a Bahá'í healing prayer. Recorded ASMR in style with gentle and comforting piano melodies, bird song, binaural ambiance, and spoken word. Come refresh your spirit.
Composed by Hugh Fothergill",https://insighttimer.com/thequietone/guided-meditations/refresh-and-gladden-my-spirit-asmr-baha-i-prayer,https://libraryitems.insighttimer.com/a8k9w8m5f2j8f1k5a3r5a5k6t1p7m0c8m5j5k0a9/pictures/tiny_rectangle_medium.jpeg
9257,thequietone,/guided-meditations/n1w1b9z0s6s5g5j5g9y1y5t1j0l2j8l7v7h6m4z9,5,2022-12-13 13:23:14.013954,meditation found,62,2022-12-16 22:43:14.694730,title found,"You Are Safe, You Are Loved ",2021-01-30T19:33:00.000Z,PT2M52S,989,4.73,71,music,Meditation,Everyone,"Visualization,Secular,Health & Happiness,Grounded,Affirmations,Chanting & Mantras,Secular Mindfulness","You are safe, you are loved. Relax to an angelic ASMR meditation featuring soft repeated vocals, birdsong and ambient piano. Finishing with a heart-centered grounding exercise, I hope this brings you peace.",https://insighttimer.com/thequietone/guided-meditations/you-are-safe-you-are-loved,https://libraryitems.insighttimer.com/n1w1b9z0s6s5g5j5g9y1y5t1j0l2j8l7v7h6m4z9/pictures/tiny_rectangle_medium.jpeg
